X Y Z
191 371 568
168 372 571
169 372 571
170 372 571
171 372 572
172 372 572
173 372 573
174 372 573
175 372 574
176 372 574
177 372 574
178 372 574
179 372 573
180 372 572
181 372 571
182 372 569
183 372 568
184 372 566
185 372 564
186 372 564
187 372 564
188 372 564
189 372 565
190 372 565
191 372 566
168 373 571
169 373 572
170 373 572
171 373 572
172 373 573
173 373 573
174 373 574
175 373 574
176 373 574
177 373 574
178 373 574
179 373 573
180 373 572
181 373 570
182 373 569
183 373 567
184 373 565
185 373 564
186 373 564
187 373 564
188 373 564
189 373 564
190 373 563
191 373 564
168 374 572
169 374 572
170 374 572
171 374 573
172 374 573
173 374 573
174 374 574
175 374 574
176 374 574
177 374 574
178 374 573
179 374 573
180 374 571
181 374 570
182 374 568
183 374 567
184 374 565
185 374 565
186 374 564
187 374 565
188 374 564
189 374 562
190 374 562
191 374 561
168 375 573
169 375 573
170 375 573
171 375 573
172 375 573
173 375 574
174 375 574
175 375 574
176 375 574
177 375 574
178 375 573
179 375 572
180 375 571
181 375 569
182 375 568
183 375 567
184 375 566
185 375 565
186 375 564
187 375 565
188 375 563
190 375 559
168 376 573
169 376 573
170 376 573
171 376 574
172 376 574
173 376 574
174 376 574
175 376 574
176 376 574
177 376 574
178 376 573
179 376 572
180 376 570
181 376 569
182 376 568
183 376 567
184 376 566
185 376 565
186 376 565
187 376 565
189 376 560
190 376 557
168 377 573
169 377 573
170 377 574
171 377 574
172 377 574
173 377 574
174 377 574
175 377 574
176 377 574
177 377 574
178 377 572
179 377 571
180 377 570
181 377 569
182 377 568
183 377 567
184 377 566
185 377 565
186 377 565
188 377 563
168 378 574
169 378 574
170 378 574
171 378 574
172 378 574
173 378 574
174 378 574
175 378 574
176 378 574
177 378 573
178 378 572
179 378 571
180 378 570
181 378 568
182 378 567
183 378 567
184 378 566
185 378 565
186 378 565
187 378 565
168 379 574
169 379 574
170 379 574
171 379 574
172 379 574
173 379 574
174 379 574
175 379 574
176 379 573
177 379 572
178 379 571
179 379 570
180 379 569
181 379 568
182 379 567
183 379 567
184 379 566
185 379 566
186 379 565
168 380 574
169 380 574
170 380 574
171 380 574
172 380 574
173 380 574
174 380 574
175 380 573
176 380 572
177 380 571
178 380 570
179 380 569
180 380 568
181 380 568
182 380 567
183 380 567
184 380 566
185 380 566
168 381 575
169 381 575
170 381 574
171 381 574
172 381 574
173 381 574
174 381 574
175 381 573
176 381 572
177 381 571
178 381 570
179 381 569
180 381 568
181 381 567
182 381 567
183 381 567
184 381 566
185 381 567
168 382 575
169 382 575
170 382 574
171 382 574
172 382 574
173 382 574
174 382 574
175 382 572
176 382 571
177 382 570
178 382 569
179 382 568
180 382 568
181 382 567
182 382 567
183 382 566
184 382 566
185 382 567
168 383 575
169 383 575
170 383 574
171 383 574
172 383 574
173 383 574
174 383 573
175 383 572
176 383 571
177 383 570
178 383 569
179 383 568
180 383 568
181 383 567
182 383 566
183 383 566
168 384 575
169 384 575
170 384 574
171 384 574
172 384 574
173 384 574
174 384 573
175 384 572
176 384 571
177 384 570
178 384 568
179 384 568
180 384 567
181 384 567
182 384 566
183 384 566
168 385 575
169 385 575
170 385 575
171 385 574
