X Y Z
218 370 571
219 370 572
196 371 568
197 371 569
198 371 569
199 371 570
200 371 570
201 371 570
202 371 571
203 371 571
204 371 571
205 371 571
206 371 571
207 371 571
208 371 571
209 371 571
210 371 570
211 371 570
212 371 570
213 371 570
214 371 569
215 371 570
216 371 570
217 371 571
218 371 571
197 372 568
198 372 568
199 372 569
200 372 569
201 372 569
202 372 569
203 372 570
204 372 570
205 372 570
206 372 570
207 372 570
208 372 570
209 372 570
210 372 570
211 372 570
212 372 570
213 372 570
214 372 569
215 372 570
216 372 571
217 372 572
218 372 573
197 373 567
198 373 568
199 373 568
200 373 568
201 373 569
202 373 569
203 373 569
204 373 569
205 373 570
206 373 569
207 373 570
208 373 570
209 373 569
210 373 569
211 373 569
212 373 569
213 373 569
214 373 569
215 373 570
216 373 571
217 373 572
198 374 568
199 374 568
200 374 568
201 374 568
202 374 568
203 374 568
204 374 569
205 374 569
206 374 569
207 374 569
208 374 569
209 374 569
210 374 569
211 374 569
212 374 569
213 374 569
214 374 569
215 374 570
216 374 571
199 375 567
200 375 567
201 375 568
202 375 568
203 375 568
204 375 568
205 375 568
206 375 568
207 375 568
208 375 569
209 375 569
210 375 569
211 375 569
212 375 569
213 375 569
214 375 569
215 375 570
200 376 567
201 376 567
202 376 567
203 376 567
204 376 567
205 376 567
206 376 568
207 376 568
208 376 568
209 376 568
210 376 568
211 376 568
212 376 568
213 376 569
214 376 569
201 377 567
202 377 567
203 377 567
204 377 567
205 377 567
206 377 567
207 377 567
208 377 567
209 377 567
210 377 567
211 377 568
212 377 568
213 377 568
202 378 566
203 378 566
204 378 566
205 378 566
206 378 567
207 378 567
208 378 567
209 378 567
210 378 567
211 378 567
212 378 568
204 379 566
205 379 566
206 379 566
207 379 566
208 379 567
209 379 567
210 379 567
211 379 567
