X Y Z
240 399 592
241 399 595
243 399 600
224 400 587
225 400 587
226 400 587
227 400 588
228 400 588
229 400 588
230 400 588
231 400 588
232 400 588
233 400 588
234 400 588
235 400 588
236 400 588
237 400 589
238 400 590
239 400 591
240 400 593
224 401 587
225 401 587
226 401 587
227 401 587
228 401 587
229 401 588
230 401 588
231 401 588
232 401 587
233 401 587
234 401 587
235 401 587
236 401 588
237 401 589
238 401 590
239 401 592
224 402 587
225 402 587
226 402 587
227 402 587
228 402 587
229 402 588
230 402 587
231 402 587
232 402 587
233 402 587
234 402 586
235 402 587
237 402 588
238 402 590
239 402 592
224 403 587
225 403 586
226 403 586
227 403 587
228 403 587
229 403 587
230 403 587
231 403 587
232 403 587
233 403 586
236 403 587
238 403 590
239 403 592
224 404 587
225 404 586
226 404 586
227 404 586
228 404 586
229 404 586
230 404 586
231 404 586
232 404 585
233 404 585
236 404 585
237 404 587
238 404 588
239 404 591
224 405 587
225 405 586
226 405 586
227 405 586
228 405 586
229 405 586
230 405 586
231 405 586
232 405 585
233 405 584
234 405 584
235 405 584
236 405 584
237 405 587
239 405 591
224 406 586
225 406 586
226 406 586
227 406 586
228 406 586
229 406 586
230 406 586
231 406 585
232 406 585
233 406 584
234 406 583
235 406 583
236 406 584
237 406 586
238 406 588
225 407 586
226 407 586
227 407 586
228 407 586
229 407 586
230 407 585
231 407 585
232 407 584
233 407 584
234 407 583
235 407 583
236 407 584
237 407 585
226 408 586
227 408 586
228 408 586
229 408 585
230 408 585
231 408 584
232 408 584
233 408 584
234 408 583
235 408 583
228 409 585
229 409 585
230 409 585
231 409 584
232 409 584
233 409 584
229 410 585
230 410 585
231 410 584
